x;sin;cos;ctg;csc;sec;trig_f;ln;log2;log10;logarithm;main
996;-0,115582974;-0,993297829;8,593807502;-8,651793304;-1,006747394;93,02778296;6,901668899;9,957005029;2,997376113;11,59551376;11,59551376
996,1;-0,213416459;-0,976961317;4,577722464;-4,685674227;-1,023581981;32,0654413;6,901768178;9,957148258;2,997419229;11,59088653;11,59088653
996,2;-0,309850912;-0,950785156;3,068524629;-3,227358579;-1,051762319;17,45688507;6,901867446;9,957291472;2,997462341;11,58626079;11,58626079
996,3;-0,403173118;-0,915123727;2,269803431;-2,480324095;-1,092748412;11,52906592;6,901966704;9,957434671;2,997505449;11,58163656;11,58163656
996,4;-0,492443322;-0,870344515;1,767400381;-2,030690549;-1,148970302;8,416004441;6,902065952;9,957577855;2,997548551;11,57701382;11,57701382
996,5;-0,576759329;-0,816914118;1,416386486;-1,733825446;-1,224118885;6,506272324;6,902165189;9,957721023;2,99759165;11,57239258;11,57239258
996,6;-0,655264477;-0,75539954;1,152816254;-1,526101345;-1,323802765;5,20524629;6,902264415;9,957864177;2,997634743;11,56777284;11,56777284
996,7;-0,727154833;-0,686473487;0,944054079;-1,375222929;-1,456720499;4,250592112;6,902363631;9,958007315;2,997677833;11,56315459;11,56315459
996,8;-0,792699651;-0,609612387;0,769033247;-1,261511845;-1,640386615;3,501105893;6,902462836;9,958150438;2,997720917;11,55853784;11,55853784
996,9;-0,849636837;-0,527368225;0,6206984;-1,176973451;-1,896208288;2,904780549;6,902571986;9,958307908;2,997768321;11,55345947;11,55345947
997;-0,898099482;-0,43979236;0,489692254;-1,113462394;-2,2738003;2,412600332;6,902671175;9,958451008;2,997811398;11,5488456;11,5488456
997,1;-0,937609674;-0,347689659;0,370825588;-1,066541896;-2,876128106;2,000050892;6,902770354;9,958594092;2,997854471;11,54423322;11,54423322
997,2;-0,967781402;-0,251791894;0,260174347;-1,033291194;-3,971533729;1,651438542;6,902869522;9,958737162;2,99789754;11,53962234;11,53962234
997,3;-0,988325276;-0,15235862;0,154158377;-1,011812633;-6,563461915;1,355294707;6,90296868;9,958880216;2,997940604;11,53501295;11,53501295
997,4;-0,999052553;-0,04352007;0,043561342;-1,000948346;-22,97790447;1,09091427;6,903067827;9,959023256;2,997983663;11,53040505;11,53040505
997,5;-0,999878508;0,0155875;-0,015589394;-1,000121507;64,15397133;0,969307212;6,903166964;9,95916628;2,998026718;11,52579865;11,52579865
997,6;-0,989516732;0,144418274;-0,145948289;-1,010594332;6,924331482;0,750260963;6,90326609;9,959309289;2,998069768;11,52119374;11,52119374
997,7;-0,970173509;0,242411558;-0,249864128;-1,030743461;4,125215847;0,62146719;6,903365206;9,959452283;2,998112814;11,51659032;11,51659032
997,8;-0,941117974;0,338078333;-0,359230556;-1,062566041;2,957894375;0,52488244;6,903464312;9,959595262;2,998155855;11,51198839;11,51198839
997,9;-0,902632906;0,430411241;-0,476839741;-1,107870091;2,323359393;0,458950493;6,903563407;9,959738226;2,998198892;11,50738795;11,50738795
998;-0,855092502;0,518475471;-0,60633846;-1,16946412;1,928731553;0,423786222;6,903672447;9,959895538;2,998246248;11,502327;11,502327
998,1;-0,79895768;0,601387251;-0,752714776;-1,25163075;1,662822081;0,422816608;6,903771526;9,960038478;2,998289278;11,49772944;11,49772944
998,2;-0,734770229;0,678316084;-0,92316762;-1,360969674;1,474238962;0,466015924;6,903870594;9,960181403;2,998332303;11,49313336;11,49313336
998,3;-0,66431112;0,747456177;-1,125159816;-1,505318774;1,337871076;0,574355716;6,903969652;9,960324314;2,998375323;11,48853878;11,48853878
998,4;-0,586400889;0,810020986;-1,38134338;-1,705318015;1,234535916;0,80155677;6,904068699;9,960467209;2,998418339;11,48394568;11,48394568
998,5;-0,502648021;0,86449116;-1,719873795;-1,989463715;1,156749827;1,265563248;6,904167736;9,960610089;2,998461351;11,47935408;11,47935408
998,6;-0,413895855;0,91032424;-2,199404101;-2,416066721;1,098509692;2,267260419;6,904266763;9,960752954;2,998504358;11,47476396;11,47476396
998,7;-0,321040062;0,947065615;-2,949992001;-3,11487605;1,055893049;4,699402084;6,904365779;9,960895804;2,99854736;11,47017533;11,47017533
998,8;-0,225020514;0,974354026;-4,330067548;-4,444039263;1,026321002;12,03871564;6,904464785;9,96103864;2,998590358;11,46558819;11,46558819
998,9;-0,126812951;0,991926648;-7,82196643;-7,885629894;1,008139061;47,52314444;6,90456378;9,96118146;2,998633351;11,46100253;11,46100253
999;-0,026385627;0,999651839;-37,88622691;-37,89942202;1,000348283;1361,59304;6,904672716;9,961338621;2,998680662;11,45595756;11,45595756
999,1;0,073536159;0,997292552;13,5619343;13,59875222;1,002714799;213,0445229;6,904771695;9,961481418;2,998723648;11,45137477;11,45137477
999,2;0,173536159;0,984827498;5,675056463;5,762487818;1,015406253;45,52626398;6,904870664;9,961624199;2,99876663;11,44679347;11,44679347
999,3;0,27012507;0,962825242;3,564368318;3,701988858;1,038610078;21,76049059;6,904969622;9,961766966;2,998809608;11,44221365;11,44221365
999,4;0,364849621;0,931066461;2,551918397;2,740855251;1,074037185;13,48300905;6,90506857;9,961909717;2,99885258;11,43763532;11,43763532
999,5;0,455838811;0,890062345;1,952581317;2,193757918;1,123516802;9,509947414;6,905167507;9,962052454;2,998895548;11,43305847;11,43305847
999,6;0,542092639;0,840318732;1,550138615;1,844703154;1,190024644;7,209342528;6,905266434;9,962195175;2,998938512;11,42848311;11,42848311
999,7;0,623766215;0,781610971;1,253051147;1,603164738;1,279408859;5,687155178;6,90536535;9,962337882;2,998981471;11,42390923;11,42390923
999,8;0,698702135;0,715412696;1,023916574;1,431225052;1,397794595;4,608053623;6,905464257;9,962480573;2,999024426;11,41933684;11,41933684
999,9;0,76668056;0,642028752;0,837413632;1,30432419;1,557562642;3,788289775;6,905563152;9,96262325;2,999067376;11,41476593;11,41476593
1000;0,827041844;0,562140363;0,679700025;1,209128663;1,778915136;3,137393963;6,905662038;9,962765911;2,999110322;11,4101965;11,4101965
1000,1;0,879213699;0,476427615;0,541879199;1,137379913;2,098954738;2,604374738;6,905770865;9,962922915;2,999157585;11,40516884;11,40516884
1000,2;0,922721185;0,385468046;0,417751377;1,083750992;2,594248759;2,158604583;6,905869734;9,963065553;2,999200524;11,40060227;11,40060227
1000,3;0,956118647;0,292979747;0,30642614;1,0458953;3,413205216;1,792586392;6,905968592;9,963208176;2,999243458;11,39603718;11,39603718
1000,4;0,980560081;0,196219082;0,200109188;1,019825322;5,096344302;1,478763992;6,906067441;9,963350784;2,999286387;11,39147357;11,39147357
1000,5;0,995185457;0,09800973;0,098483885;1,004837835;10,20306863;1,216272752;6,906166279;9,963493377;2,999329312;11,38691144;11,38691144
1000,6;0,99983688;-0,018061369;-0,018064316;1,000163146;-55,36678818;0,964523901;6,906265106;9,963635955;2,999372233;11,3823508;11,3823508
1000,7;0,99445024;-0,105207985;-0,105795122;1,005580732;-9,50498197;0,810671083;6,906363923;9,963778518;2,999415149;11,37779163;11,37779163
1000,8;0,979053581;-0,203602765;-0,207958756;1,021394559;-4,911524655;0,668783418;6,90646273;9,963921066;2,99945806;11,37323394;11,37323394
1000,9;0,953763903;-0,300556844;-0,315127091;1,048477507;-3,327157638;0,559385318;6,906561526;9,964063599;2,999500967;11,36867774;11,36867774
1001;0,920033825;-0,391838947;-0,42589624;1,086916559;-2,552068925;0,483132888;6,906660312;9,964206117;2,99954387;11,36412301;11,36412301
1001,1;0,876339989;-0,48169308;-0,549664612;1,141109629;-2,076010723;0,434830185;6,906759088;9,96434862;2,999586768;11,35956976;11,35956976
1001,2;0,823909838;-0,566720901;-0,687843348;1,213725039;-1,764537003;0,418614355;6,906867806;9,964505467;2,999633984;11,35455937;11,35455937
1001,3;0,763277642;-0,646070616;-0,846442474;1,310139253;-1,54781842;0,440987155;6,906966565;9,964647946;2,999676875;11,35000897;11,35000897
1001,4;0,695064238;-0,718947638;-1,034361428;1,438715943;-1,39092188;0,518066413;6,907065314;9,964790411;2,999719761;11,34546004;11,34546004
1001,5;0,619972516;-0,784623527;-1,26557792;1,612974727;-1,274496578;0,686165711;6,907164053;9,964932861;2,999762643;11,3409126;11,3409126
1001,6;0,538782615;-0,842444831;-1,563608046;1,856036132;-1,187021349;1,027367324;6,907262781;9,965075296;2,99980552;11,33636663;11,33636663
1001,7;0,451097304;-0,892474774;-1,97845291;2,216816618;-1,120479849;1,753881319;6,907361499;9,965217716;2,999848393;11,33182214;11,33182214
1001,8;0,359713763;-0,933062703;-2,593903259;2,77998815;-1,071739334;3,411133607;6,907460207;9,965360121;2,999891262;11,32727912;11,32727912
1001,9;0,264717158;-0,9643261;-3,642854542;3,777616869;-1,036993607;7,914604955;6,907558904;9,965502511;2,999934126;11,32273758;11,32273758
1002;0,167047668;-0,985948821;-5,902200453;5,986315242;-1,014251429;25,00366435;6,907657591;9,965644886;2,999976985;11,31819751;11,31819751
1002,1;0,06766845;-0,997707863;-14,74406253;14,77793557;-1,002297402;189,8946757;6,907756267;9,965787246;3,00001984;11,31365891;11,31365891
1002,2;-0,032445328;-0,999473512;30,80485164;-30,82107858;-1,000526766;1012,547535;6,907854934;9,965929591;3,000062691;11,30912179;11,30912179
1002,3;-0,132317986;-0,99120732;7,491100417;-7,557551552;-1,008870677;73,08127824;6,907963542;9,966086281;3,000109859;11,30412863;11,30412863
1002,4;-0,229808206;-0,973235937;4,234992101;-4,35145471;-1,027500077;28,35233049;6,908062192;9,966228602;3,000152702;11,29959435;11,29959435
1002,5;-0,325786416;-0,945443394;2,902034426;-3,069495693;-1,057704783;16,11973587;6,908160832;9,966370909;3,000195541;11,29506155;11,29506155
1002,6;-0,418492095;-0,908220439;2,170221255;-2,389531397;-1,101054278;10,87516717;6,908259461;9,966513201;3,000238376;11,29053022;11,29053022
1002,7;-0,506991218;-0,86195122;1,700130475;-1,972420754;-1,16015846;8,033664485;6,90835808;9,966655478;3,000281206;11,28600036;11,28600036
1002,8;-0,590388708;-0,807119058;1,367097723;-1,693799334;-1,238974585;6,254592806;6,908456689;9,966797741;3,000324031;11,28147197;11,28147197
1002,9;-0,66783629;-0,744308195;1,114506963;-1,497372956;-1,343529476;5,025134387;6,908555287;9,966939988;3,000366852;11,27694506;11,27694506
1003;-0,738539539;-0,674210167;0,91289651;-1,354023648;-1,483217027;4,113732408;6,908653875;9,96708222;3,000409669;11,27241961;11,27241961
1003,1;-0,802843081;-0,596190395;0,742598907;-1,245573417;-1,677316523;3,392093939;6,908752453;9,967224438;3,000452481;11,26789564;11,26789564
1003,2;-0,858392488;-0,512993505;0,597621149;-1,164968256;-1,949342419;2,815555672;6,90885102;9,96736664;3,000495288;11,26337313;11,26337313
1003,3;-0,905380791;-0,424600546;0,468974547;-1,10450764;-2,355154766;2,338171844;6,908949577;9,967508828;3,000538091;11,2588521;11,2588521
1003,4;-0,943345169;-0,331813039;0,351740857;-1,060057371;-3,013745344;1,937303238;6,909058077;9,96766536;3,000585212;11,25387611;11,25387611
1003,5;-0,971915547;-0,235329915;0,242130004;-1,028895981;-4,249353501;1,598267116;6,909156617;9,967807525;3,000628008;11,24935791;11,24935791
1003,6;-0,990819197;-0,135193638;0,136446325;-1,009265872;-7,396797771;1,309787569;6,909255148;9,967949674;3,0006708;11,24484117;11,24484117
1003,7;-0,999884646;-0,015188667;0,01519042;-1,000115368;-65,83856134;1,030842284;6,909353668;9,968091809;3,000713587;11,24032591;11,24032591
1003,8;-0,999044946;0,043694339;-0,04373611;-1,000955967;22,88625976;0,916349823;6,909452178;9,968233928;3,000756369;11,23581212;11,23581212
1003,9;-0,986952701;0,161010456;-0,163138979;-1,013219782;6,21077678;0,726260736;6,909550677;9,968376033;3,000799148;11,23129979;11,23129979
1004;-0,965960625;0,258689141;-0,267805058;-1,035238885;3,865643517;0,603029505;6,909649167;9,968518123;3,000841921;11,22678893;11,22678893
1004,1;-0,935297226;0,353863106;-0,378342944;-1,069178836;2,825951567;0,511676593;6,909747646;9,968660198;3,00088469;11,22227953;11,22227953
1004,2;-0,895260935;0,445542206;-0,497667427;-1,116992779;2,244456273;0,450845871;6,909846114;9,968802258;3,000927455;11,2177716;11,2177716
1004,3;-0,846240889;0,532800486;-0,629608535;-1,181696622;1,876875165;0,421066196;6,909944572;9,968944303;3,000970215;11,21326514;11,21326514
1004,4;-0,788712047;0,614762806;-0,779451522;-1,267889852;1,626643627;0,426574938;6,91004302;9,969086334;3,001012971;11,20876015;11,20876015
1004,5;-0,723229136;0,69060815;-0,954895366;-1,382687658;1,447999129;0,478974045;6,910151412;9,96924271;3,001060045;11,20380128;11,20380128
1004,6;-0,651653618;0,758516686;-1,16398753;-1,534557582;1,318362561;0,602239472;6,910249844;9,969384717;3,001102794;11,19929911;11,19929911
1004,7;-0,57270446;0,819761918;-1,431387348;-1,746101297;1,219866376;0,858104646;6,910348265;9,969526709;3,001145538;11,19479841;11,19479841
1004,8;-0,48805047;0,872815409;-1,788371208;-2,048968418;1,145717628;1,3833359;6,910446676;9,969668687;3,001188277;11,19029916;11,19029916
1004,9;-0,398544344;0,917149064;-2,301247219;-2,509131077;1,0903353;2,53440673;6,910545077;9,969810649;3,001231013;11,18580139;11,18580139
1005;-0,305089763;0,952323599;-3,121453792;-3,277723872;1,050063236;5,40748643;6,910643468;9,969952597;3,001273744;11,18130507;11,18130507
1005,1;-0,208633214;0,977993958;-4,687623499;-4,793100674;1,022501204;14,55503925;6,910741848;9,97009453;3,00131647;11,17681022;11,17681022
1005,2;-0,110155646;0,993914349;-9,022818014;-9,078063941;1,006122913;65,35347462;6,910840218;9,970236448;3,001359192;11,17231683;11,17231683
1005,3;-0,009569116;0,999954215;-104,4980746;-104,5028593;1,000045787;10712,85135;6,910938578;9,970378351;3,001401909;11,1678249;11,1678249
1005,4;0,090350851;0,995909998;11,02269632;11,06796432;1,004106799;145,5370636;6,911036928;9,970520239;3,001444622;11,16333443;11,16333443
1005,5;0,18920134;0,981938314;5,189912044;5,285374823;1,018393911;39,27921397;6,911135267;9,970662113;3,001487331;11,15884543;11,15884543
1005,6;0,286271247;0,958148617;3,346995647;3,493190499;1,043679427;19,81441993;6,91124355;9,970818333;3,001534358;11,15390364;11,15390364
1005,7;0,380437645;0,924806573;2,430901845;2,62855165;1,081307193;12,62635467;6,911341873;9,970960183;3,001577059;11,14941746;11,14941746
1005,8;0,470700535;0,882293039;1,874425401;2,124493018;1,13341028;9,040762393;6,911440186;9,971102018;3,001619756;11,14493273;11,14493273
1005,9;0,556059916;0,831142208;1,494699013;1,798367354;1,203163539;6,914320537;6,911538489;9,971243839;3,001662449;11,14044946;11,14044946
1006;0,636822465;0,771010472;1,210714939;1,570296361;1,296999245;5,481717687;6,911636781;9,971385645;3,001705137;11,13596765;11,13596765
1006,1;0,710638066;0,703557773;0,99003671;1,407186088;1,421347384;4,455239648;6,911735063;9,971527436;3,00174782;11,1314873;11,1314873
1006,2;0,777379571;0,629031798;0,809169448;1,286372883;1,589744753;3,668775093;6,911833335;9,971669212;3,001790499;11,12700841;11,12700841
1006,3;0,836401326;0,548117526;0,655328381;1,195598296;1,824426244;3,040544871;6,911931596;9,971810973;3,001833174;11,12253098;11,12253098
1006,4;0,88714671;0,461487503;0,520192994;1,127209276;2,166905914;2,523957456;6,912029848;9,97195272;3,001875844;11,11805501;11,11805501
1006,5;0,929158138;0,369682505;0,397868232;1,076243063;2,705023867;2,090700748;6,912128089;9,972094452;3,00191851;11,11358049;11,11358049
1006,6;0,960905315;0,276877186;0,288142007;1,040685263;3,611709629;1,735970808;6,912226319;9,972236169;3,001961172;11,10910743;11,10910743
1006,7;0,98371127;0,17975577;0,182732246;1,016558446;5,563103756;1,431167703;6,912334494;9,972392233;3,002008152;11,10418268;11,10418268
1006,8;0,996668036;0,081564862;0,081837541;1,003343103;12,2601814;1,177025293;6,912432709;9,972533926;3,002050806;11,09971243;11,09971243
1006,9;0,999633535;-0,027070187;-0,027080111;1,000366599;-36,94100862;0,947305906;6,912530914;9,972675606;3,002093456;11,09524363;11,09524363
1007;0,992559309;-0,12176214;-0,122674926;1,00749647;-8,21273347;0,784525304;6,912629108;9,97281727;3,002136101;11,09077629;11,09077629
1007,1;0,975488626;-0,220049858;-0,225579112;1,025127278;-4,544424662;0,648149652;6,912727292;9,972958919;3,002178742;11,08631041;11,08631041
1007,2;0,948553015;-0,316618347;-0,333790881;1,054237332;-3,158376673;0,544081768;6,912825465;9,973100554;3,002221379;11,08184598;11,08184598
1007,3;0,913317933;-0,407247287;-0,445898709;1,094908973;-2,455510524;0,472878594;6,912923629;9,973242174;3,002264011;11,077383;11,077383
1007,4;0,86812157;-0,496351629;-0,571753596;1,151912399;-2,01470075;0,429759923;6,913021782;9,973383779;3,002306639;11,07292148;11,07292148
1007,5;0,814272494;-0,580482821;-0,712885214;1,228090114;-1,722703867;0,419395206;6,913119925;9,973525369;3,002349262;11,06846141;11,06846141
1007,6;0,75231983;-0,658798052;-0,875688805;1,329221909;-1,517915842;0,449468147;6,913218057;9,973666945;3,002391881;11,0640028;11,0640028
1007,7;0,682898534;-0,730513239;-1,06972442;1,464346385;-1,368900586;0,538511086;6,91331618;9,973808505;3,002434495;11,05954564;11,05954564
1007,8;0,606724832;-0,794911931;-1,310168778;1,648193625;-1,258000994;0,728089649;6,913424247;9,973964414;3,002481428;11,05463787;11,05463787
1007,9;0,524591362;-0,851354158;-1,622890159;1,906245647;-1,174599302;1,112796053;6,913522354;9,974105951;3,002524036;11,05018351;11,05018351
1008;0,43602334;-0,899935357;-2,06396143;2,293455207;-1,111190923;1,941897571;6,91362045;9,974247474;3,002566639;11,0457306;11,0457306
1008,1;0,34396782;-0,938981437;-2,729852564;2,907248703;-1,06498378;3,874076033;6,913718536;9,974388983;3,002609237;11,04127915;11,04127915
1008,2;0,248455266;-0,968643371;-3,898663082;4,024869418;-1,032371696;9,340517647;6,913816611;9,974530476;3,002651831;11,03682914;11,03682914
1008,3;0,150430464;-0,988620592;-6,571944065;6,647589699;-1,011510389;32,02393134;6,913914677;9,974671955;3,002694421;11,03238058;11,03238058
1008,4;0,050859372;-0,998705825;-19,63661347;19,66205962;-1,001295852;348,3207749;6,914012732;9,974813418;3,002737006;11,02793348;11,02793348
1008,5;-0,049281938;-0,998784907;20,26675375;-20,2914097;-1,001216571;453,2723865;6,914110777;9,974954868;3,002779587;11,02348782;11,02348782
1008,6;-0,149018865;-0,988834353;6,635632014;-6,710559755;-1,011291726;59,28066963;6,914208812;9,975096302;3,002822163;11,01904361;11,01904361
1008,7;-0,246134647;-0,969235645;3,937826943;-4,062816884;-1,031740842;25,32155265;6,914306837;9,975237722;3,002864735;11,01460085;11,01460085
1008,8;-0,341629324;-0,939834775;2,751036606;-2,927149195;-1,06401681;14,95356503;6,914404851;9,975379127;3,002907302;11,01015954;11,01015954
1008,9;-0,433692048;-0,901061156;2,07765201;-2,305783571;-1,109802585;10,2838531;6,914512811;9,97553488;3,002954189;11,00526872;11,00526872
